Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,D,↑,←,O,↓,←,←,#,O
# S,→,→,↑,P,↓,O,D,O,O
# O,O,#,O,#,↓,#,→,↓,O
# O,#,O,↓,←,←,D,↑,↓,O
# O,#,#,→,↓,P,O,↑,→,E
# O,O,#,P,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

56,6,1,2,0,0,42,0.506,0.7547845
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,D,→,→,→,→,↓,O
# O,#,O,→,↑,D,#,#,→,E
# O,O,P,↑,←,←,←,←,←,O
# O,#,#,O,#,D,O,P,↑,O
# O,O,#,#,O,→,→,→,↑,O
# O,O,O,O,O,↑,←,←,#,O
# S,↓,P,#,→,→,→,↑,P,O
# O,→,→,→,↑,D,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

57,7,1,0,0,0,28,0.588,0.8472221
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,D,#,O,#,O
# O,P,O,O,O,→,→,→,→,E
# S,→,→,↓,O,↑,←,←,O,O
# O,#,D,↓,O,#,D,↑,←,O
# O,↓,←,←,#,O,→,↓,↑,O
# O,↓,P,→,→,→,↑,↓,↑,O
# O,→,→,↑,P,#,#,→,↑,O
# O,O,O,D,O,O,O,P,#,O
# O,O,O,O,O,O,O,O,O,O

58,7,1,2,0,0,34,0.509,0.8555555
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,→,→,→,→,↓,O
# O,O,→,→,↑,P,#,#,↓,O
# O,D,↑,←,←,←,#,#,↓,O
# O,#,O,→,→,↑,P,O,↓,O
# O,O,D,↑,←,←,←,←,→,E
# O,O,→,→,→,→,↓,↑,←,O
# S,→,↑,P,#,#,→,→,↑,O
# O,O,D,O,O,O,P,O,D,O
# O,O,O,O,O,O,O,O,O,O

59,6,1,5,0,0,44,0.519,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,D,#,O,#,O,O
# S,↑,P,→,↓,P,#,O,#,O
# O,D,O,O,→,→,↓,P,#,O
# O,↓,←,←,←,←,←,O,O,O
# O,→,→,→,→,→,→,↓,P,O
# O,D,↓,←,←,←,←,←,→,E
# O,#,→,→,→,→,→,→,↑,O
# O,#,D,O,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

60,6,1,0,0,0,37,0.622,0.7341896
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,P,O,#,#,O
# O,O,#,O,P,→,↓,O,#,O
# O,D,O,D,→,↑,↓,O,→,E
# S,↓,P,O,↑,#,↓,P,↑,O
# O,→,→,→,↑,O,→,↓,↑,O
# O,#,#,#,#,#,D,↓,↑,O
# O,O,D,↓,←,←,←,←,↑,O
# O,O,O,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

61,6,1,1,0,0,40,0.59,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,D,O,#,#,O
# S,→,→,→,→,→,↓,D,O,O
# O,#,P,O,#,O,→,↓,#,O
# O,#,O,#,O,#,P,↓,D,O
# O,O,#,P,↓,←,←,←,→,E
# O,#,P,O,→,→,↓,D,↑,O
# O,O,↓,←,←,←,←,#,↑,O
# O,O,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

62,5,1,4,0,0,42,0.26,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,P,#,#,O,O,O
# O,P,#,#,→,→,↓,D,O,O
# O,→,→,→,↑,O,→,↓,#,O
# S,↑,#,O,D,#,P,→,↓,O
# O,O,O,P,O,O,O,D,↓,O
# O,↓,←,←,←,←,←,←,←,O
# O,↓,D,#,#,#,O,O,→,E
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

63,6,1,0,0,0,30,0.591,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,O,O,O
# O,P,O,#,→,→,→,↓,O,O
# S,→,↓,P,↑,←,↓,←,P,O
# O,#,→,→,↓,↑,↓,D,→,E
# O,O,#,#,→,↑,↓,O,↑,O
# O,O,#,O,D,↓,←,#,↑,O
# O,#,O,#,O,→,→,→,↑,O
# O,O,#,#,#,D,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

64,6,1,0,0,0,35,0.585,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,↓,P,O,#,O
# O,P,O,D,O,→,↓,O,→,E
# O,O,P,O,#,#,↓,O,↑,O
# O,↓,←,#,O,P,↓,O,↑,O
# O,↓,↑,←,←,←,←,O,↑,O
# O,→,↓,D,O,#,D,→,↑,O
# O,O,→,→,→,→,→,↑,D,O
# O,#,#,#,#,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

65,6,1,1,0,0,41,0.644,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,P,#,#,#,→,E
# O,O,O,#,→,↓,O,#,↑,O
# O,O,→,→,↑,↓,D,→,↑,O
# O,D,↑,←,D,→,↓,↑,←,O
# O,#,P,↑,O,↓,←,D,↑,O
# S,→,→,↑,O,↓,P,#,↑,O
# O,O,O,#,O,→,↓,P,↑,O
# O,O,O,O,#,O,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

66,6,1,1,0,0,31,0.649,0.7435063
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,↓,#,O
# O,↑,P,#,#,O,O,→,→,E
# O,↑,←,←,←,O,O,D,#,O
# O,O,O,P,↑,←,←,←,O,O
# S,→,→,→,→,↓,P,↑,←,O
# O,#,O,D,O,→,↓,P,↑,O
# O,O,#,#,#,D,→,→,↑,O
# O,O,#,#,#,#,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

67,6,1,0,0,0,36,0.634,0.7547845
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,↓,P,O
# O,O,P,#,O,O,D,↓,→,E
# O,O,O,P,↓,←,←,←,↑,O
# O,#,O,↓,←,O,O,#,↑,O
# O,↓,←,←,D,O,#,O,↑,O
# O,→,↓,D,#,O,#,#,↑,O
# O,P,→,→,→,→,→,→,↑,O
# O,#,#,O,#,O,#,#,D,O
# O,O,O,O,O,O,O,O,O,O

